"SA1_CODE11","median_time_to_acute_care","min_time_to_acute_care","max_time_to_acute_care","median_time_to_rehab_care","min_time_to_rehab_care","max_time_to_rehab_care"
30102100714,76.5420641452997,75.1427025137911,77.1483383675978,43.4222531645797,42.8485585260931,43.7818578506058
30102100715,78.3065819933752,77.5797867815418,79.8207656648569,44.20772431122,43.8303637404457,45.0324831582082
30102100716,80.7447724753817,79.2388702465755,81.7915521645043,45.3663759977361,44.6430107696237,45.9203930115382
30102100717,82.2839697566006,82.0561414650555,82.5117980481456,45.7113624447814,45.5955474304996,45.8271774590633
30102100718,84.368778457214,83.7943868799564,85.000169993808,46.6290372674704,46.336302543069,46.9529779627463
30102100719,86.7630030464438,86.0323268069879,88.6643364405888,47.6598654452408,47.3398268059411,48.4771801994629
30102100720,77.6858597278419,77.1100610276715,78.2600070589813,43.7803546219405,43.5570079848665,44.059453476935
30102100721,87.4668369796703,86.3153349955479,88.6768037385515,48.185814991128,47.7366391866494,48.672279228728
30102100722,82.1949449182243,81.5027219491664,82.881168655579,46.2292769824197,45.9014798965436,46.5393548822206
30102100723,82.5650498015702,81.8752889139767,82.8407852773751,46.7689192312272,46.3780684130817,46.8375007087728
30102100724,85.3882441160145,83.7637537382844,86.1447280070618,48.0144691239346,47.1270542388772,48.3239590560712
30102100725,87.7033296580472,86.3934726650033,92.6363757955871,48.5592997926213,47.8393079719199,50.6116924985052
30102100726,85.0095061888397,84.1368999531043,85.9116980781855,47.3725486722807,46.9094249700282,47.846995075014
30102100727,83.2605462038216,82.29166532945,83.9769346018182,46.5226290157244,46.0054305027888,46.983336553952
30102100728,80.8835975411305,79.3740826921705,81.1479271313816,45.205864413756,44.5118237073088,45.4106974764186
30102100729,72.69965160074,71.007977785812,74.5267701578883,41.4276271030055,40.70402039013,42.2186229432893
30102100730,82.1295240518139,81.6051419579401,83.3287257031486,45.8517897927355,45.526048005941,46.3534868245263
30102100731,84.7624826245039,84.0408310517621,85.4897132620287,47.0651028218232,46.6513078497032,47.4400984705691
30102100732,84.3324982471746,83.6671319516331,85.5631124101974,47.2773116801444,46.8699555956864,47.8451257660664
30102100733,87.1771052493471,86.4671775883195,87.883498092742,48.5743153984987,48.1759072499864,48.9594059341529
30102100734,90.4667467491025,90.0073714916213,91.2154996244384,50.5990870174744,50.2210246470227,51.8388453605529
30102100735,89.2621347637479,87.9470336561016,89.5917031453987,49.8411728137315,49.3449558735075,50.1576658519027
30102100736,84.3775601028375,83.3540840558129,86.4518902514794,47.6953516792888,47.2133497089112,48.7233321996424
30102100737,86.1661234153232,85.2615489885275,87.0654471938672,46.7855184720465,46.3814526515429,47.2234152975676
30102100801,78.6966720811421,77.8952607760231,79.2521790079425,45.7798904690532,45.328412535429,46.0820298566316
30102100802,79.3904648817466,77.3953425563991,80.7587317107231,46.4712162869972,45.3976242364955,47.1433573406154
30102100803,80.0219728680087,79.4640948592203,80.1219958263935,45.5214042831899,45.2553288904849,45.7097737310131
30102100804,77.1795470837104,73.8039820421339,77.7200423768485,44.2044287780972,42.6205106791278,44.6109365750848
30102100805,75.2620561234555,74.5321304216725,76.2411168484891,43.1798912194299,42.8429314573499,43.7017463597091
30102100806,79.9615248590904,78.6924469253827,80.9859443893838,45.3608016017471,44.7366619240945,45.8822411282924
30102100807,78.6370255673258,77.2217238091758,80.2736935359025,44.6073161365157,44.0216179126821,45.3223177132162
30102100808,75.6353330141523,74.7658078132653,77.072680115881,43.2360898916127,42.8476865676181,43.8882440478217
30102100809,80.2229699503083,79.5795084378158,81.1089886214047,46.4116736684441,45.8426550924803,47.1251057948464
30102100810,78.6112354405013,77.7049136156065,78.8967534456116,45.2187226542094,44.8744627055607,45.5078846996713
30102100811,79.6621036917282,79.1828626757612,80.304631642254,45.7069159203099,45.4238708567717,46.098174696242
30102100812,78.8581124083954,78.5575074403191,79.0258713128645,45.0043577928216,44.7654929307807,45.2616619344309
30102100901,81.4791177056334,79.1244836362972,82.7419686659083,46.4390697355935,45.5680332934018,46.6909517019765
30102100902,84.8926035997476,83.6455052235529,86.5562711712028,47.530489533978,47.0565499769882,48.2066860996782
30102100903,83.6644309320148,82.5865746098171,85.3047076946852,47.5032019840986,46.9946202489089,47.9853275804654
30102100904,83.7260633913206,81.6632375651416,85.2364109246716,47.6809715094308,47.00716248725,48.425548240595
30102100905,83.007435988108,80.7194124905826,84.5774071861469,47.8932929042663,46.9715662603197,48.5374691692057
30102100906,82.4214140606305,80.2308985691307,84.7304340594888,47.4698523199394,46.5923955025656,48.4099308000209
30102100907,78.8643057202486,76.8973508547436,80.609395152269,45.8672839481269,45.2334162779916,46.4742166337664
30102100908,78.6927153706075,76.8143737989446,80.4825592681977,48.0108370849318,47.3799142872937,48.740219328506
30102100909,70.9385247651392,69.5420286568915,73.0335115875701,45.8878559327812,45.2393320903468,46.854592386363
30102100910,61.5771721213017,58.7720704099194,66.7423289396631,42.2872972340105,41.2187530444635,44.6223915787078
30102100911,61.9089510951524,49.4470468115573,75.8870367364717,40.8452886805318,36.7659330482973,46.5734110788657
30102100912,74.0345539883211,72.7887180063365,74.5467511491379,44.8884556983202,44.4979198320425,45.1827115690078
30102100913,72.0604519303118,70.7822073594726,74.1686383106576,44.5601047551269,43.9964089367678,45.2350044562214
30102100914,75.8870947963119,71.2764521167207,80.8300983925845,46.3491157597481,44.5335053291852,48.1333647319365
30102100915,82.3414297053914,81.4596541828562,82.8021680112916,48.813607037917,48.6404349215051,49.1414316991194
30102100916,80.807715621386,79.838057977963,82.0398258268203,48.5032664839647,48.0308482689853,49.1161969061804
30102100917,75.8395851809897,75.0045410006791,76.5396126664452,46.8889782291665,46.4292194985902,47.0684036232026
30102100918,77.3513789065007,74.7530769877448,79.2578495483921,46.563899441544,45.5854536663553,47.3318512554442
30102100919,76.0884435761166,74.1164436068296,79.0973821156171,45.3504761094118,44.7759407414178,46.3913554992814
30102100920,77.1158230460309,75.9942937934443,78.0841870079828,47.1735881313821,46.6764911971637,47.4931640676773
