"SA2_CODE21","median_time_to_acute_care","min_time_to_acute_care","max_time_to_acute_care","median_time_to_rehab_care","min_time_to_rehab_care","max_time_to_rehab_care"
301011001,65.4652922361431,60.3399067290889,73.8403337532304,38.1687621037812,35.5586607273314,42.4249420355549
301011002,45.1669323435838,42.3007118370808,58.0496402661624,25.3802788813596,23.2245612562793,34.0509828055747
301011003,66.1165127182471,58.5788645209427,70.3002902793256,38.7396530827394,34.3297508072293,41.5247848678945
301011004,57.7495269365531,51.4339545078735,63.9978483348389,34.2902047880675,30.6228289593671,37.7410881236284
301011005,62.6152046907502,59.2829459009684,65.0965177240134,36.9344229742117,34.7947291823845,38.3419132441062
301011006,73.2115073516501,69.5055896842332,80.6684140757029,42.9833102889728,40.4894771623353,47.6170370910611
301021007,82.6471985364264,71.007977785812,92.6363757955871,46.1008069797464,40.70402039013,51.8388453605529
301021008,78.6984160950651,73.8039820421339,81.1089886214047,45.2616619344309,42.6205106791278,47.1433573406154
301021009,79.2745818764943,49.4470468115573,87.634413549036,46.9252033533535,36.7659330482973,49.7619194855481
301021011,49.0438516907359,43.5500036601402,63.803198349348,35.326329653629,30.5637529338545,39.0465373434841
301021012,77.8156323640201,63.6782109614887,87.4617372721107,43.3906376293537,38.4427188052252,46.6814444682237
301021013,87.584149052424,68.5218119179966,101.655190659904,47.2070081716922,40.9940035710212,51.5602748858818
301021550,119.834693712315,91.3811003922509,123.495922485913,92.6753150705725,56.0690852965472,98.3573265661836
301021551,112.739520731678,71.812366082829,121.770330627616,64.1419793558596,46.9991547809472,71.7999468342616
301031014,56.3809996262269,49.0838222690863,78.2799598036273,34.4369529060372,28.2268575026792,54.1626285657252
301031015,59.1889185837827,56.9249373008094,60.9065978619286,35.0578949112754,33.3538110922397,36.3195160457775
301031016,54.2367120676749,49.0280096648382,57.7190707107473,31.6179932188821,27.9619878020543,34.0054720772434
301031017,38.7324203392699,36.87299230001,44.9957776049075,20.2096961926856,18.7629237446475,24.9890358928888
301031018,44.7618211022168,39.5178503212146,50.2685341016469,24.9047020297115,20.9675150383013,28.8217868855155
301031019,50.3642948241118,47.0508623100937,54.3293913718808,28.9153340483977,26.6268853024154,31.606046053968
301031020,56.0684001254894,52.1358737265993,59.3785825561951,33.2223202250785,30.3570094157709,35.4829101826637
301031021,50.9016607233631,43.5296186943038,54.4096203469572,29.345395078988,23.8156561525988,31.8946388984754
302011022,41.9315254298816,39.8434450340297,46.6049653889827,28.2388795514077,25.7577542010802,31.7389988491668
302011023,36.5010988567506,35.4340048769612,39.8759213400286,22.9772909386048,21.316395289216,26.2416631946088
302011024,39.0835155248774,37.2812663038372,40.1656952091555,24.5722886831433,22.8334295316638,25.684607141346
302011025,32.345159207912,31.2073993356957,33.7570603485994,18.0241002870757,16.4394252024721,20.0423864466539
302011026,34.1933403829185,33.0604405959132,35.3357724124939,20.0216236327659,18.3328555631768,22.0994541360016
302021027,37.0278543889926,35.2428700364791,38.5312359968866,21.8585024324809,20.703779383964,23.4901111186763
302021028,35.5122987522077,34.4201575856683,37.1053987532586,19.2652815033695,18.2128358366917,20.6635317357382
302021029,34.7945847019179,33.8421304894258,36.0504161822593,19.5225978628031,18.2518816510442,20.6482953472583
302021030,38.3338188116139,36.7009432933909,40.2543042112602,21.8141091340948,20.5244623914595,23.6297772134093
302021031,32.9051098811937,30.8246839926919,34.8007392965586,16.0066959101496,13.6574777764005,18.1599629338816
302021032,31.8394100678631,30.6179879366853,32.5582046768221,15.7353546343638,14.2921923824608,17.3154317326204
302021033,33.0302956960082,32.3795449851256,33.8451895503733,17.5445620183779,16.3949200151383,18.8767299640471
302021034,36.489405497645,34.4407408845475,38.1716062871631,19.3328236610538,17.4496646317792,21.1084106964439
302031035,42.654440871881,40.5743965435216,45.7383366655387,25.8599538487418,24.0355344297851,28.9094198383056
302031036,45.5914031425632,37.0248380232966,55.5376256416052,25.613281896239,18.5108527767919,34.8298532624372
302031037,39.1132954575515,34.673815182912,46.4559783838523,20.2800957677076,16.478768573064,26.3645904798364
302031038,39.3204280547514,37.8971248807885,41.2438557041079,21.5123618587497,20.3176062465328,23.9644646984156
302031039,42.9163989700943,40.9129913188317,48.8135151609853,24.7768434201527,23.1200421281693,30.3848136153821
302031040,36.9576882171688,35.0408946718103,39.2821481509057,19.08342482656,17.4935611641337,21.0066248090419
302041041,42.6280569171711,40.8722671123165,44.8967651293677,27.8009035623436,26.6166610095822,29.8220155674793
