"SA1_MAIN16","acute_time","rehab_time"
"31104132207",55.7356938685626,38.0556858246481
"31104132206",56.2919948198822,38.6443714278557
"31104132211",55.802038802157,38.335142474254
"31104132210",54.0427427291488,37.0816899958289
"31103131309",52.7114150635085,36.1379706794027
"31103131310",51.0328329540878,35.3518969016508
"31104132009",51.194353879968,36.3978540652684
"31104132212",52.929754926049,37.3871210233073
"31104132010",51.8197859187999,37.3630383473732
"31104132005",52.0611988869797,37.6537556035277
"31104132022",52.4830561648941,38.086886199909
"31104132113",53.6510309180948,38.9075761475258
"31104132135",53.3759996485739,38.9369663178005
"31104132114",54.5444360662975,39.2856879675417
"31104132117",55.7229723074471,40.4013950789374
"31104132137",56.0412242180092,40.5259771205416
"31104132134",57.1951778789212,41.4826332186846
"31104132136",54.4264669839609,39.9877578320109
"31104132141",52.9584479611367,38.6462762939353
"31104132143",54.2836329904471,38.9169195638704
"31104132144",54.6455929284895,40.2810612992774
"31104132203",54.5009768318367,37.9471697016336
"31104132205",55.8322775977226,38.8214482604134
"31104132204",57.2413804168833,40.1536584151164
"31104132142",56.0794829247432,40.0170658917961
"31104132145",58.5758264433991,41.8027307670568
"31104132115",60.9816878774422,43.6328853142539
"31104132109",52.9691493418065,39.8716512831285
"31104132139",54.7963752860953,41.0454243438868
"31104132127",53.8319081267642,40.357561755006
"31104132102",56.1943760013718,42.2192254794991
"31104132138",54.5386966323372,41.2462051457649
"31104132132",57.1042337380149,42.8099823373294
"31104132131",57.3815469096075,42.8001260627548
"31104132130",58.5179420697194,44.0436776050503
"31104132128",59.2495329773603,44.3329816504434
"31104132129",58.6692861302204,43.8224767800659
"31104132111",53.1888981354063,40.1421440934388
"31104132101",56.8121632296776,42.3132473696187
"31104132125",59.2182767713008,43.8394925931865
"31104132110",57.4401380955238,43.0231550771252
"31104132104",57.3784687788272,43.5654703256027
"31104132124",58.8032110939857,44.1225578072852
"31104132123",60.8475530486247,45.7018597499389
"31104132106",58.5127902628755,44.3934928460461
"31104132105",58.3553907390574,44.4061946161597
"31104132103",58.2146396872581,44.3741965620195
"31104132119",58.9774331686803,41.3037753268664
"31104132120",61.2224078395982,43.0384522970537
"31104132133",60.2197370650089,42.2203089260422
"31104132122",63.3044273123361,46.0862510766233
"31104132108",55.8610883846634,38.6328472315768
"30904124237",54.6900445371117,38.2112961618487
"30904124225",53.2144026845797,36.8722101395669
"30904124230",59.8938523633741,42.7027947864857
"30904124236",56.4347754385155,39.5780343308889
"30904124201",58.7788023342581,41.9768025897505
"31104132118",53.7003607193383,38.6087987222557
"31104132003",50.0790330307258,34.9586438130063
"31103131311",49.0016262660551,33.1010194667681
"31104132121",64.158987759379,45.111068169152
"31104132107",61.5704970319128,46.6581113985041
"30904124226",56.5137453355479,39.8958091870694
"30904124232",60.6410673211394,43.2981259931651
"31104132116",55.1119062655413,39.7399735062528
"30904124234",53.7113594589392,36.5550606510528
"30904124212",59.871421100043,42.7671845703602
"30904124202",48.9267707416214,34.8808573429771
"31101130524",66.9834133022383,55.0061789594037
"30904124205",51.8986705767953,36.5817411578414
"30904124203",56.1588511766625,53.1938476008346
"30904124222",52.3753115478316,39.1099789292742
"30904124219",47.4839193615619,33.8086770971152
"30904124231",52.5300192872085,35.6380399222369
"30904124216",48.0298921948466,31.7184844385367
"30904124214",49.8069007414315,33.0875391585529
"30904124208",49.4364321524332,32.9362389385307
"30904124213",48.4657461754334,32.2605100824347
"30904124207",48.8147170208036,32.5980982903988
"30904124235",54.3896506923098,37.2179450921839
"30904124233",51.964340024292,34.9605486794568
"30904124218",50.1115379674667,33.2740884892463
"30904124217",48.9005606896432,32.2905693406827
"30904124227",49.9413166479916,33.9733454366191
"30904124238",46.3298462031564,31.9298488207807
"30904124228",51.5328520475377,34.7061159829129
"30904124206",43.7195157960293,29.0400137632051
"30904124229",45.7601654911846,31.6608171675251
"30904124215",43.588657026152,29.3390040905515
"30904124239",48.8048569324658,32.8541915423615
"30904124220",48.7191498435002,36.3981692038416
"30904124221",48.1349148749632,35.612497164343
"30904124204",43.9556588235585,45.3497642527624
"30904124209",49.8306484266488,40.8197995741427
"30904124210",51.5544271048149,41.4256198575482
"31101130527",89.5016634148474,75.7168565544401
"31101130526",77.7838029211625,65.5753781072099
"31101130519",69.6409228900989,52.369322725867
"31101130516",64.4922575878954,49.1212311001846
"31101130534",67.6547790237814,51.9477344345649
"31002127729",71.771185179348,50.1540870659192
"31101130517",64.0060912277571,47.537752074925
"31101130506",74.8611077148812,55.3013233013889
"31101130529",106.95133674108,89.2422324200082
"31101130532",71.9165786789771,53.3537035177029
"31101130512",75.7670443853799,56.0674976658003
"31101130530",97.0429388794169,71.9260929933305
"31101130508",74.3066049095906,54.93308630632
"31101130521",98.0097800149113,72.2183962436703
"31101130509",75.3078131951685,55.6321132971112
"31101130520",99.2048975603702,73.2914245443086
"31101130525",106.707084262471,79.9804902779788
"31101130528",106.131715932303,80.7503129518273
"31101130518",73.866687438218,54.2141256165125
"31101130515",77.3301356373086,57.5010121364717
"31101130505",72.5690422619257,54.273146592301
"31101130510",73.7433170711124,54.6084813206786
"31101130533",72.1551575717171,53.5388730083327
"31101130513",65.7333667360477,50.7186032666155
"31101130503",74.0124009423423,54.9103662420756
"31101130504",72.7043673178699,54.185894476413
"31101130507",73.9095702674962,54.6801962051367
"31101130501",74.4349455276902,55.2096380837108
"31101130502",71.7204933567594,53.6421514929859
"31101130531",68.0239499213109,51.9976949132119
"31101130523",91.4027603407118,68.5344166144234
"31101130522",91.265525423657,66.8464898943322
"31201133904",263.004220627159,242.64995597062
"31201134122",213.077837449956,262.051108535329
"31201134103",212.973243148542,261.789034513342
"31201134107",213.103637825397,261.776492239619
"31201134113",213.30483175781,261.469873074465
"31201134110",213.238962489985,261.320890597136
"31201134112",213.45946591431,261.16307211983
"31201134104",213.176669186907,260.954680259307
"31201134108",213.610384513613,260.627132812562
"31201133911",256.762810933103,234.929950216725
"31201134105",213.229890546429,261.123615236052
"31201134115",212.89800895859,262.157001371406
"31201134119",212.714194814454,262.185582827516
"31201134116",213.150831937224,262.084623401564
"31201134120",212.879446057275,262.263046881696
"31201133902",262.876601399433,242.300056899202
"31201133903",262.951318163912,242.10144438956
"31201133901",262.941882887341,242.517907327137
"31201133906",262.874706513968,242.735307043119
"31201133905",262.721265401641,242.717229138347
"31201133910",262.604252493882,241.263490238223
"31201134106",213.123691444933,262.145165917967
"31201134109",213.505155980143,260.879579745183
"31201134121",213.088276878036,262.263212907052
"31201134117",212.622120336698,262.214101312911
"31201134118",212.675653166988,262.246446241651
"31201134111",212.527906081544,262.131184374939
"31201133908",226.788727033791,234.061125958088
"31201133909",236.736136582809,190.754651749885
"31201134102",213.646901899144,260.333055311518
"31201134101",212.3741696728,261.809741567881
"30701117705",243.990670700309,30.4995696702138
"30701117702",243.868090257233,43.343151239886
"30701117707",236.419623010225,50.7430109599545
"30701117706",238.633925244589,50.1259005009566
"31902150318",166.281368277951,91.2032731219389
"31902150317",156.01149126779,83.7837463241569
"31902150316",181.280749489933,111.121016399135
"31902150312",144.628107890911,82.7018725441446
"31902150311",145.714593383957,82.4469774241957
"31902150315",194.197589940507,88.2587604520332
"31503140812",328.904263793411,133.624167451735
"31503140813",328.956174358483,134.299513315132
"31503140811",328.814710689635,132.932269243532
"31503140815",329.518499694502,143.489108915027
"31501140206",432.708307736194,1019.25768688057
"31002127710",95.2252040960567,71.0658283851063
"31002127714",105.759740894421,89.4068851767562
"31002127702",98.5522400428346,58.7851007852898
"31002127713",101.006181415645,72.1605426657677
"31002127705",98.975408782801,62.3554996184398
"31002127706",98.7401141925308,62.586806621611
"31002127727",69.8709359081058,48.6303189383171
"31002127721",63.3355254056068,47.1177428924458
"31002127720",69.5578263286668,50.6985753033448
"31002127724",73.2260006634877,51.6028395300634
"31002127723",81.8620723898473,62.6141347523136
"31002127712",90.4477304346875,76.9873333284237
"31002127728",83.4863258686651,54.1014942367442
"31002127701",98.0120660402382,58.1453255272537
"31002127730",91.494972320584,59.3043383562804
"31002127719",94.6689317265366,62.7103667259882
"31002127734",79.7708967005186,64.943800210835
"31002127711",95.0666814637461,81.1335861203094
"31002127735",98.2994367363846,61.5587289362626
"31002127708",97.7316429145498,62.7842583104396
"31002127733",97.922948140654,61.364278586609
"31002127716",98.4766151037227,61.9522543070602
"31002127731",99.1656025722214,63.4509264201051
"31002127709",98.1295110164712,66.0963875967072
"31002127703",93.6515636492452,62.4226862056459
"31002127715",95.9959756159821,59.4603730438648
"31002127718",89.034969994162,55.6179567522016
"30701117714",256.472302127081,49.0688112987168
"30701117715",268.151843452113,89.9673890803911
"30701117710",263.190083003414,104.692239948836
"30701117720",272.980770673698,111.6619987919
"30701117713",251.622632030001,31.2259825632472
"31503141004",275.381588730159,426.630572306795
"31503141003",281.981444161534,368.984049654857
"31201133705",152.832213802444,138.434899748986
"31201133719",153.007316775385,139.651111946015
"31201133720",153.16007153814,140.295026083969
"31201133718",153.135035980864,140.239936197656
"31201134014",158.782961211977,160.838478139885
"31201134008",163.703485902137,183.183236582088
"31201134012",157.285925035751,154.752725923757
"31201133704",154.939043749038,144.559709376595
"31201133706",152.935594672477,138.987365049934
"31201133703",153.421957784027,141.637161310735
"31201133707",153.053338359106,139.505532302858
"31201133717",152.837335435192,138.761354696549
"31201133713",152.344979109241,137.210101569518
"31201133710",152.779564759567,138.762297122156
"31201134007",156.022934457342,183.694946461671
"31201134006",156.285749079137,182.660111870234
"31201134005",155.627969529404,181.294707419239
"31201134001",156.014007088004,182.17716013462
"31201134002",156.210605479485,182.092701533568
"31201134010",131.969092795604,111.655986220675
"31201134009",152.973261676565,133.036947365123
"31201133702",153.133930650154,138.135151166111
"31201133708",153.574471082778,141.585705800399
"31201133715",152.628488238882,138.046680988781
"31201133711",152.884688116061,139.453233301369
"31201134004",155.92364128306,181.590092497605
"31201134003",155.676942591905,181.008784946461
"31201133701",152.371599095457,136.58581764999
"31201133714",152.542107267316,137.94543827769
"31201133709",152.831688477345,138.891914867603
"31201133721",152.740993167135,138.690937096145
"31201134013",147.861711030588,129.630295900498
"31201133712",152.206022175674,136.903205062675
"31201134011",157.958521053956,155.159479723264
"31201134015",151.759449068824,133.375438783911
"30305107608",35.5963395652832,20.6848354271302
"30305107610",35.2231562417236,20.3382553202477
"30305107607",35.6633494902817,20.7697991279106
"30305107609",35.387423498793,20.5162996163545
"30305107619",36.1720034984,21.2694792243609
"30305107615",35.9615043062248,21.0764398603542
"30305107616",35.9651980377661,21.111539888736
"30305107622",34.86378045663,20.0441443598343
"30305107625",35.8805679535663,21.1521166333714
"30305107605",36.6533042665156,21.8321501779673
"30305107621",35.2801556869355,20.4939289800723
"30305107620",35.6009867040191,20.7918547455737
"30305107631",34.6355373902733,19.7729539194146
"30305107624",35.0817581591431,20.1877672316179
"30305107612",35.2505736559639,20.4284866622488
"30305107617",36.2993044548757,21.4226553506678
"30305107618",36.455904671881,21.5519085171314
"30305107606",36.25963206802,21.3202749433339
"30305107611",35.1625866848857,20.3106547386803
"30305107613",35.4604137251108,20.6207229378934
"30305107604",35.9301271134583,21.0187226302758
"30305107614",35.667573984302,20.8031739413138
"30305107623",34.9166971693823,20.1561776398329
"30503111901",7.22855823798682,13.0289828160782
"30503111913",6.2740477173539,12.5392243762126
"30503111904",7.57158575518954,13.765925034237
"30503111905",6.00068514267409,13.191941179467
"30503111906",6.48684632752627,13.5296653622251
"30503111907",7.09498733719756,13.7536945549581
"30503111912",8.23006194517037,13.8629822228142
"30503111911",8.46600844652917,14.2449651847817
"30503111909",6.77796645627465,13.4064507713357
"30503112012",11.4152601599466,13.9128723729548
"30503112001",10.4444038056695,14.5056925970498
"30503112005",9.8225391348683,13.7748230410292
"30503112009",10.3553003292996,13.4817713974497
"30503112013",11.2086269758545,13.5714060520285
"30503112010",12.8117593660287,14.4511359495234
"30503112008",10.2662598000427,13.6802267499992
"30503112007",11.8937566558373,14.3319216001896
"30503112014",12.0835744038161,13.499527089447
"30503112006",11.8884609033516,14.5703142242179
"30503112016",10.8025495635872,15.0226896626214
"30503112003",10.3870412211029,14.2783978241714
"30503112011",12.9117909956049,14.1952662919487
"30305107216",39.03697453298,24.0055488901084
"30305107215",38.7291191311829,23.7117749018401
"30305107213",39.1845159264404,24.1614911360804
"30305107205",38.4360728502925,23.4423597148752
"30305107207",38.0954202839955,23.1308133803612
"30305107217",38.8647748205293,23.8623206581716
"30305107211",37.8276956432275,22.8844686401564
"30305107212",38.3933955313234,23.4451602986218
"30305107220",37.6456932779575,22.7375942009622
"30305107209",38.1194395223001,23.1868169268806
"30305107219",37.1112898639437,22.279049728107
"30305107223",37.2423878060811,22.4131074387196
"30305107222",37.5871928272976,22.7197658109761
"30305107221",36.9555411691599,22.1188287813739
"30305107202",37.9576136530071,23.0827675174477
"30305107201",37.6514088492337,22.8207384201738
"30305107210",37.8655772792246,22.952057504997
"30305107208",38.1524196608544,23.2478464770769
"30305107346",39.2208742797115,24.2253947711228
"30305107206",39.07329013367,24.0752622704612
"30305107339",38.8596315805628,23.8962120321843
"30305107218",38.6270075098366,23.6432480392383
"30302105226",28.8428337651021,14.6881006371775
"30302105224",29.6062917519952,15.3952983852077
"30302105225",29.3906648237374,15.2617774540646
"30302105216",27.7217396570149,13.9085911694135
"30302105213",27.516127614565,13.8629540197769
"30302105223",29.4548644420847,15.438105379058
"30302105214",27.8705616716582,14.1615319609967
"30302105205",28.5142690803499,14.686080501178
"30302105211",29.179112342587,15.2314945046915
"30302105206",28.4957647177449,14.7976323435703
"30302105201",27.2199409165208,13.9255455673597
"30302105212",27.2505132070754,13.582375839154
"30302105215",27.4739346728691,13.634782763528
"30302105217",28.0079547424898,14.1283264576564
"30302105202",27.5610067703705,14.1457376627833
"30302105203",27.8510255436154,14.3403222271041
"30302105218",28.2336019301213,14.326167796666
"30302105204",28.1568348828867,14.5222838982757
"30302105207",28.5281142253714,14.9388245662851
"30302105219",28.5493707442509,14.514546081945
"30302105227",28.8363889555635,14.7757373491778
"30302105221",29.1153849388222,14.9375620622875
"30302105209",28.7948739115185,15.0247729429802
"30302105210",28.9820418779807,15.1775571086196
"30302105208",28.943173179987,14.9877924838031
"30302105222",29.6914536512856,15.592519857713
"30402109109",40.7706675704581,25.9430794997692
"30402109111",39.7185626890204,25.2009862739521
"30402109102",42.1281170714912,27.0374746984272
"30305107626",33.2468069712269,18.4974494037864
"30305107603",34.2932412180166,19.5203264890696
"30305107630",33.7342952113392,18.9781581143826
"30503112102",9.36063176696359,14.3873473225574
"30503112108",10.5044244297878,14.8932102717993
"30503112103",11.4614161712534,15.3041174743537
"30503112101",11.4961067859939,15.6183681418117
"30503112111",11.9596508008343,16.135227958638
"30503112104",12.5997269177145,15.7887753627513
"30503112107",13.8500412101309,16.4974714494337
"30503112112",14.381644188518,17.1720368141795
"30503112110",15.4554983256464,17.6111227037548
"30503112208",10.5501688136035,15.2100275142281
"30503112105",13.4089895983687,16.0586490132091
"30503112106",14.3124945464784,16.4893608865859
"30503112109",16.2523577746775,18.0131535922116
"30504113201",19.8394657736431,15.5710646731028
"30504113206",19.9655870625108,15.1463805893936
"30504113214",18.7767104736309,15.1298891512241
"30504113213",17.7742064300153,14.7925927156655
"30504113211",16.9865045937706,14.205019426829
"30504113225",15.6433801375146,14.5966480240484
"30504113203",16.291043212899,13.6778104264035
"30504113217",14.4238216969553,13.6166554888518
"30504113227",14.2563087783606,13.9462197618719
"30504113219",13.666436162933,13.3514039126499
"30504113229",13.7985853939843,12.9288396129348
"30504113223",11.9308589794541,12.6170095748238
"30504113222",10.9297240160655,12.6071053851954
"30504113207",21.3958845489181,15.9214187792872
"30504113224",15.1649541797141,14.7772943696964
"30504113226",13.7132934461907,14.1664328495543
"30504113208",16.6989519445731,14.6936152236411
"30504113215",20.5866632679353,16.2083443138092
"30504113221",10.7801093875505,12.8018707734268
"30504113210",15.4313764794002,13.6534327805411
"30504113216",20.981563857665,16.0643740215217
"30504113209",15.7010888751033,14.0073315909637
"30504113205",19.5973699485563,14.699742944187
"30504113204",18.1004233521053,14.3325062887266
"30504113202",15.6778589969555,13.3339627618716
"30504113231",14.7792858094083,12.9948448329798
"30504113218",14.5141399890605,13.3443264995274
"30504113220",12.8288521598173,13.210131310244
"30504113228",12.7259027063843,12.6764775746128
"30504113230",13.1851710171187,12.3291319826247
"30202102716",19.0076460733825,21.1891549074938
"30202102718",18.3392442779164,20.883518879908
"30202102711",20.6392699446557,22.4205743725349
"30202102710",21.2330962572709,22.8304164380693
"30202102729",19.6956747107142,21.8816930225808
"30202102709",21.2204936203573,22.9201491307206
"30202102723",18.5547697851761,21.2879795651925
"30202102724",19.3028250834703,21.7643223396087
"30202102714",19.0626212942928,21.6923552522986
"30202102722",18.4368066037349,21.3030735677393
"30202102733",18.5164872970275,21.4161917099894
"30202102708",21.8249269061437,23.1595932132896
"30202102720",17.715031111231,20.8067544042013
"30202102726",19.0765327890006,21.4506239523298
"30202102715",18.6863614263029,20.8937579605323
"30202102732",18.8613374934859,20.8798692797955
"30202102717",19.1163390658712,21.3769508610821
"30202102706",19.9558930669427,21.8347677835514
"30202102727",20.076660678654,22.0198976100875
"30202102739",21.3894016747064,22.6048796966335
"30202102702",21.1694000571316,22.3502704930169
"30202102740",21.6737874018032,22.958986025293
"30202102712",20.4093496129406,22.3925449716148
"30202102705",19.9245424171733,21.6962299047997
"30202102730",18.1157303982766,20.8608005752701
"30202102731",19.4975837510422,21.3490574299271
"30202102713",19.5581306827234,22.0317431149621
"30202102721",19.2509423491007,21.8938711686652
"30202102735",21.7468476986747,22.7637709568986
"30202102728",19.597527892301,21.8887087219729
"30202102701",19.5244715430338,21.1997513992711
"30202102704",20.5588993503727,21.9211215456269
"30202102734",21.0164961045572,22.3120180980953
"30202102725",18.7953395265519,21.3642688859916
"30201102214",31.3954253547813,28.7414635350277
"30201102223",28.1090415402805,26.8618789128831
"30201102205",28.6787648875367,27.1392739224698
"30201102230",31.8264628003915,29.1403117455484
"30204104115",28.2373149357494,27.0519144617541
"30201102219",33.7127795154427,30.4775890597389
"30201102221",30.183856429318,28.1603535554237
"30201102206",29.5059949369657,27.7061192233129
"30201102222",27.6964090058037,26.6869495283613
"30201102208",29.4526841886714,27.7621749103929
"30201102229",31.706131476573,29.1784279884732
"30201102217",31.3389993628893,28.9381905660977
"30201102201",31.8168773324852,28.9140404516945
"30201102202",33.7997419768994,30.2282053112052
"30204104114",28.5145989501017,27.1924768983836
"30201102315",27.0442913105029,26.0768296983887
"30201102210",30.4716665286195,28.2311460426949
"30201102209",30.1987082171415,28.1022878043827
"30201102212",30.9711804769099,28.537707044363
"30201102213",31.4113888179924,28.8014345167369
"30201102215",32.0897110307291,29.2096843675015
"30201102224",32.1548567101419,29.3729290469441
"30201102207",29.8964947544116,27.8468377560567
"30201102227",26.4966998019771,25.9162607188246
"30201102225",26.3231621814934,25.9218959931639
"30502111303",17.1614959550994,14.9641798937478
"30502111308",15.4617919885148,14.6874080941593
"30502111306",16.571375637688,14.9032241027938
"30502111302",17.2480569966777,14.6586995789461
"30502111307",16.6067295682935,15.5605777495821
"30502111301",17.5234614652957,15.6874237106243
"30502111304",15.8430588331233,14.264278146389
"30502111305",15.103264673025,14.3367659312153
"30502111309",15.9589292479255,15.3590780461408
"30502111310",15.1381401207151,14.842628809803
"30203103917",22.9142671314661,24.5513532699427
"30203103912",23.7544788210709,25.1244610352427
"30203103920",22.4076393760795,24.169284514413
"30203103921",23.4659198496061,24.8892284334265
"30203103927",23.1085626997379,24.5805959624632
"30203103924",22.7267075334065,24.2850727800034
"30203103905",22.8184627747369,24.2802222276803
"30203103903",23.2055930615645,24.7667178409206
"30203103911",21.2278016775063,23.3873598052017
"30203103919",22.099741151874,24.0015055495506
"30203103901",21.2922636742599,23.2912432923837
"30203103908",22.0230075341158,23.830971565551
"30203103909",23.7378700326059,24.8722110819018
"30203103918",21.3222136497483,23.4833024420697
"30203103906",23.416200717701,24.7232020254319
"30203103904",21.971470778088,23.7349782824173
"30504113421",22.2012819354812,14.0213966351582
"30504113405",18.4005086333681,13.9009652870724
"30504113409",19.3665850464364,13.4978196427743
"30504113402",16.6329425739753,13.2468988995115
"30504113412",19.0209088012737,13.8750654155488
"30504113417",20.4865195450349,13.0064574756355
"30504113408",22.5309129919927,15.3961032307325
"30504113414",20.6437120788734,14.8228385461166
"30504113413",19.5262573821323,14.3835496861023
"30504113404",17.8406152957789,13.9018629177097
"30504113403",17.8656024957218,13.5092361852506
"30504113416",20.6352203952198,14.1505561748329
"30504113419",21.4161781236583,13.9924211920222
"30504113420",22.4116601238711,14.5505415615458
"30504113415",21.5806151132476,15.3995079487863
"30504113401",16.9852536111184,13.7167007929511
"30504113411",19.7072726142478,13.9767725881741
"30504113407",21.3844898387369,14.7880125584339
"30504113406",21.3595381692183,14.4791221333372
"30504113410",20.2843061834912,13.5311670886135
