"SA1_CODE16","time_to_acute_care","time_to_rehab_care"
30101100507,46.9101310887778,36.2280500700635
30101100508,47.6682894232966,36.8063939072038
30101100509,48.0805884526268,36.9481461159974
30101100510,46.1616095796896,35.8201762899063
30101100601,54.1266428566988,41.9810899089889
30101100602,54.3310520606938,40.7965307900311
30101100603,57.0930082940933,42.7161069291793
30101100604,55.8123082453585,43.7768512183391
30101100605,56.0915496618631,43.7431360986631
30101100606,55.8704752903368,43.0959997415038
30101100607,56.7088985754674,43.7625168466057
30101100609,56.8286710702546,42.7964761794198
30101100610,56.2861102695223,42.1651316562399
30101100611,56.0326375845853,42.8091764840663
30101100612,56.9691896605156,43.493960529833
30101100613,57.0245680872182,43.1710189574653
30101100614,55.1816216153688,41.9359291806353
30101100615,56.5531237446397,42.1884215691256
30101100616,54.6456955736671,40.7843490770802
30101100617,55.9010237824008,41.4415688209077
30101100618,58.4962560141041,43.8882696968235
30101100619,55.1742974037168,41.4217177023347
30101100620,54.2172989337211,40.8877158608732
30101100621,54.9530145175906,42.0578262848921
30101100622,54.9180096509404,42.8249013909443
30101100623,55.4335397745641,43.1121192870118
30101100625,57.7634925585121,44.3968155192981
30101100626,58.3057941610655,45.0963776913845
30102100701,65.6614981215621,46.1170558205894
30102100702,64.890292726836,45.5923021944982
30102100703,63.4379487853687,44.7139817276756
30102100704,61.5137372080563,43.5741351512683
30102100705,62.3215679935645,44.2489147838701
30102100706,60.7856315949409,43.3143705648104
30102100707,62.9628972660959,44.8775366594945
30102100708,61.839987082294,44.1595462157891
30102100709,63.5796791941948,44.9739729189716
30102100710,65.5383567897876,46.506801434082
30102100711,63.8512332983226,45.4924910465556
30102100712,60.6516277421453,43.3798984600875
30102100713,59.2552138826532,42.6862853737983
30102100714,59.8986066268033,43.4222531645797
30102100715,61.0401843795864,44.20772431122
30102100717,63.9838305620906,45.7113624447814
30102100718,65.3075930448483,46.6290372674704
30102100719,66.8595933682588,47.6598654452408
30102100720,60.927579820738,43.7803546219405
30102100721,67.1975256788519,48.185814991128
30102100722,63.4554331917174,46.2292769824197
30102100723,63.4874098312015,46.7689192312272
30102100724,65.4845197139248,48.0144691239346
30102100725,67.2407435944528,48.5592997926213
30102100726,65.4597259197893,47.3725486722807
30102100727,64.370720301031,46.5226290157244
30102100728,62.9879793128834,45.205864413756
30102100729,58.1587090328903,41.4276271030055
30102100730,63.8225443569307,45.8517897927355
30102100731,65.4033147393699,47.0651028218232
30102100732,64.8982924686179,47.2773116801444
30102100733,66.7933365460403,48.5743153984987
30102100734,68.8098460967976,50.5990870174744
30102100735,67.9796484947525,49.8411728137315
30102100736,64.7134519860199,47.6953516792888
30102100737,66.8230591676883,46.7855184720465
30102100738,62.5885453499945,45.3663759977361
30102100801,60.1990978369328,45.7798904690532
30102100803,61.7748576422529,45.5214042831899
30102100804,59.593216938375,44.2044287780972
30102100805,58.6280265988827,43.1798912194299
30102100806,61.8756262100136,45.3608016017471
30102100808,58.9899266948112,43.2360898916127
30102100809,61.4849459947474,46.4116736684441
30102100811,61.2893451633808,45.7069159203099
30102100812,60.9451456537339,45.0043577928216
30102100813,61.0942600532902,44.6073161365157
30102100814,60.4514486602773,46.2827863486359
30102100815,60.3956121602215,45.2187226542094
30102100901,65.009277816151,46.4390697355935
30102100902,66.8871010830422,47.530489533978
30102100903,66.1137304899167,47.5032019840986
30102100904,66.0624223852649,47.6809715094308
30102100905,65.5428654045717,47.8932929042663
30102100906,65.3141019525853,47.4698523199394
30102100907,63.530020023127,45.8672839481269
30102100908,62.3403465178156,48.0108370849318
30102100909,57.9320759402253,45.8878559327812
30102100910,53.5257917163587,42.2872972340105
30102100911,54.4505534867557,40.8452886805318
30102100912,60.7936753130321,44.8884556983202
30102100913,59.6448461597686,44.5601047551269
30102100914,61.3809764592531,46.3491157597481
30102100915,64.5238184712204,48.813607037917
30102100916,63.5618219140942,48.5032664839647
30102100917,60.975085295949,46.8889782291665
30102100920,61.7858171581886,47.1735881313821
30102100921,67.9436330236056,47.5973129251987
30102100922,63.3444836990795,48.5948912031508
30102100923,65.3572284254024,49.0783994928593
30102100924,64.4494529028693,47.9100190767045
30102100925,62.9798124102747,46.7730204111264
30102100926,62.5812667607449,46.3164171730882
30102100927,67.1103547709164,49.254354230811
30102100928,65.1421304971281,47.9066603134572
30102100929,65.0827601774438,46.0246364790797
30102100930,63.7754940901506,45.3442583046037
30102100931,62.9012293305309,47.1716845458196
30102100932,62.9128492350927,45.9327722841848
30102100933,62.2836786580645,46.577139855015
30102100934,61.4596615663678,45.8102594011435
30102100935,61.4782886917196,44.852313600136
30102101101,47.1677715610549,35.9223806794637
30102101102,52.0111345506694,37.4914881515879
30102101103,45.2189489554378,32.4490903275263
30102101105,48.6594564331554,34.4710637073371
30102101106,47.7486008303447,33.8016095803221
30102101107,45.3210867407259,31.874413755052
30102101108,44.6365106102857,31.2605149640408
30102101109,46.8954496115144,33.3257667305409
30102101110,49.0624666133398,37.2515196782825
30102101112,51.2681409575274,36.3499895338189
30102101114,46.3326728491555,35.058938689038
30102101115,47.833336352364,35.6909087139447
30102101116,46.4391351761526,35.1702781363194
30102101117,48.0583314655815,36.6255230879925
30102101118,46.443589660498,35.1826671653675
30102101119,46.7405501479695,35.5112470698986
30102101120,46.7948133190282,35.5827305073165
30102101121,50.0352766965455,37.6567848800084
30102101202,54.4724952359785,38.5352056779902
30102101203,56.9525025346188,40.2453367320007
30102101204,58.0383284793094,41.126120926989
30102101206,63.8687189626412,44.4483949668366
30102101208,65.8835077357354,45.7178687238077
30102101209,63.736571120525,44.5877163078864
30102101210,61.8941470938951,43.4627687183096
30102101211,63.1420991609557,44.2683062722006
30102101212,63.1729014157715,44.3627611320953
30102101213,60.01696116007,42.3735484143652
30102101214,58.970105035871,41.4451557209729
30102101215,59.0588239591275,41.6218346316634
30102101216,59.8507781518411,42.0011859833752
30102101217,62.9387018513771,43.8712281975415
30102101218,60.752564286879,42.7416305312822
30102101219,60.8428633018727,42.587863566369
30102101220,62.6032509724149,43.5970198141044
30102101221,61.8672338198366,43.0838392466313
30102101222,58.8273416794557,41.2714329258509
30102101223,60.9996721540223,42.5912054089582
30102101224,61.8224893687022,43.0262425906284
30102101225,63.7768634988438,44.1297153025033
30102101227,61.3282385191821,43.072257322406
30102101228,60.0502300755935,42.2193626469572
30102101229,61.7423434897097,43.1998613637152
30102101230,65.5860255111543,45.4405493053516
30102101231,66.3796302262136,45.8499542782904
30102101232,64.8159486365586,44.9777957977125
30102101233,65.9739638217124,46.0140810126337
30102101234,59.4019318117153,41.612253391635
30102101235,63.4864635456022,44.1117820293786
30102101236,65.0975102813088,45.4510803654596
30102101237,62.6463487440121,43.5519414309277
30102101238,65.2374885117239,45.0276286604104
30102101301,64.978423290668,45.1022943402857
30102101302,65.858212388218,45.4905763801122
30102101303,62.3020190907181,43.4332208588736
30102101304,61.0745703604371,43.0375878863981
30102101305,63.3264934909718,44.3357321845913
30102101306,58.5233463939032,41.5526197193437
30102101307,71.044865959395,48.2582513084802
30102101308,69.7622468186192,47.8565750518084
30102101309,72.0567530087939,49.2064930862883
30102101310,74.6739080617483,50.1169954296794
30102101311,73.2816201495981,49.3866037461693
30102101312,72.964056524704,49.5009865518438
30102101313,73.6544049997218,49.7648565469294
30102101314,73.5159161902796,50.2201747218683
30102101315,71.2536037477699,49.0457971475639
30102101316,69.9308496203264,48.364811796462
30102101318,60.6465987265204,42.5539822315791
30102101319,72.423229407308,48.8728938274196
30102101320,71.7286714900235,48.518747183958
30102101321,74.3981681460103,49.9106973869302
30102101322,59.9772958864718,42.2505568401998
30102101323,71.8646139639599,48.6246232883753
30102101324,69.5297724808035,47.3856698145501
30102101325,72.0126223411904,48.8537250494867
30102101326,70.1831331193396,47.8610019418934
30102101327,66.9644900786376,46.6834240098632
30102101329,68.9460983706797,47.3810068781567
30102101330,70.502594662792,48.319631440506
30102101331,67.0066439113153,46.4996489965163
30102101332,64.9416491733262,45.2233139860806
30102101333,67.8438114448854,46.7586225703861
30102101334,66.4897903398826,45.9808098841038
30102101335,75.6819439720471,51.0088054508238
30102101336,63.028030358556,44.2398988780662
30102101337,65.2643329037533,45.8404161068044
30102101338,68.1459112634987,47.2957560424091
30102101339,64.5352518730062,45.284923867088
30102152701,76.2784946483134,63.8948049352405
30102152702,76.2133527507727,68.7677429456247
30102152703,70.7047000126757,60.0472016386266
30102152704,75.9589874585296,66.8654758796787
30102152705,91.9362712410593,98.2124368673029
30102152706,85.6344283333841,65.6299116973743
30102152707,82.3728825767388,64.1541441510685
30102152708,91.5161963534187,97.6267483034303
30102152709,73.5628689509571,63.3793820574305
30102152710,78.3009797656067,70.6422056654615
30102152711,87.1338562414931,83.287973892453
30102152712,74.8245023019491,65.7302020273697
30102152713,86.4911682861812,81.799733580037
30102152714,84.2137289099815,55.7947804037171
30102152715,76.6083767613273,66.5763435696708
30102152716,87.1232303477472,93.0321416987518
30102152717,74.2921955522135,64.6428337980789
30102152718,75.1822948411931,64.516772475575
30102152719,82.8321496116689,54.0794407495869
30102152720,78.1112135822283,64.7222458649019
30102152721,86.1694213670666,80.8425355362459
30102152722,85.8731465962062,80.1784206401593
30102152723,66.8666456745856,53.6406964892614
30102152724,77.7961727563327,62.8082789218346
30103101401,37.9021936873293,33.3995692934061
30103101402,55.42616415634,49.2079177601377
30103101501,43.7845361941164,34.8567689900499
30103101502,41.9099822965027,34.1579553363652
30103101503,41.3789969690913,33.8298505363475
30103101504,42.4931186155614,34.7401812083864
30103101505,43.2224423689313,35.1938765341914
30103101506,43.5882644482516,35.3025032281924
30103101507,42.6058114747883,34.4266050676821
30103101508,43.927656910456,35.3638087389083
30103101509,43.2747890063782,35.7799574609402
30103101510,42.7052937045289,35.2554356257831
30103101511,44.0338335258977,36.0734905864257
30103101512,43.1963487853259,35.4563624641182
30103101513,42.3367929143509,34.7845535798612
30103101514,44.7120604718629,35.4736918356048
30103101515,42.2870254268154,33.9038613994037
30103101516,42.7684170909446,33.8647219311632
30103101517,43.2521166963466,34.6491642446771
30103101518,44.6281046715439,35.9016033967757
30103101519,44.6212431223638,35.4679922137531
30103101601,36.2274095951246,28.7974838302547
30103101602,37.3981617307486,29.6395178320327
30103101603,37.4170915940612,30.0003429192565
30103101604,38.3996571775333,30.5300344589032
30103101605,40.7844235894672,32.335523585286
30103101606,37.930929362514,30.5458484439524
30103101607,39.5797909782276,31.5981584164164
30103101608,38.8495220525149,31.0115214268519
30103101609,39.4108854757619,31.2720633313394
30103101610,39.297188790468,32.1998028619195
30103101611,40.4821375418225,33.0624408265206
30103101612,41.8776931351618,33.7676747413524
30103101613,40.2019187921359,32.4258371299895
30103101614,38.9972219565084,30.8110162728844
30103101615,38.4636761984088,31.2925634223161
30103101616,39.5443604678842,32.0103425783026
30103101617,38.5901850608382,31.1888830255152
30103101618,39.1153700648957,31.8895030576271
30103101619,40.3185209755182,32.7040492755617
30103101620,41.0340428322315,32.8576305895999
30103101621,40.2441751947695,32.198609399478
30103101622,41.0236239297414,33.2779604758657
30103101623,41.4806842014546,33.4151323233626
30103101624,39.267668936086,31.481846268864
30103101701,26.2997727693933,22.4660117264402
30103101702,23.176493029828,19.6886046950757
30103101703,22.9678564920742,19.3384158279756
30103101704,23.4108599503182,19.3412436407481
30103101705,23.3457801243343,19.0609970139477
30103101706,24.5619072711465,19.9948902204984
30103101707,24.9327668901586,20.0439191285266
30103101708,25.2062337049773,21.1724137695718
30103101709,25.3010365896809,20.8823997666485
30103101710,24.597808492124,20.7750080897681
30103101711,24.4187126262729,20.2335542911547
30103101801,31.1380572860909,24.6383400110144
30103101802,29.8959789950883,23.7739082244001
30103101803,30.4766093937401,24.0327931726648
30103101804,27.4999084801879,22.1361756622388
30103101805,29.9916616702739,23.2105722755737
30103101806,31.4430942031596,24.2960153358468
30103101807,32.612152223721,25.4923742285071
30103101808,32.9121653618172,25.4051073624109
30103101809,32.1260459184333,24.812248853995
30103101810,32.1641472507013,24.5602851481627
30103101811,33.1892431123534,25.4443118903317
30103101812,34.2340935713667,26.1267017039696
30103101813,33.8212984335788,26.1810169620275
30103101814,33.6680191371421,26.2998975722547
30103101815,34.3445868964877,27.1738954942057
30103101816,34.6673415098469,27.475186721217
30103101817,33.9771484819946,27.4307660608022
30103101818,33.5171761221454,26.840689946656
30103101819,33.7597794666935,26.903097241272
30103101820,34.7379633391456,27.6637645341013
30103101821,35.1006708905697,28.1040454147575
30103101822,31.8741016150681,24.8715394043796
30103101823,27.8541760669087,21.6163586367169
30103101824,32.9071915832987,26.2356101186255
30103101904,36.6684929701373,28.8236854513376
30103101905,36.7923106079653,28.5951214661214
30103101906,36.4103251952652,27.8244760018919
30103101908,35.7358461845441,27.5482049990865
30103101909,35.1731085800655,26.9386203702326
30103101910,35.739262981059,27.3595999003644
30103101912,34.8857026911561,27.1437799317598
30103101913,39.0948841760494,30.6460986679638
30103101914,39.5283940966005,30.4859453458649
30103101915,37.0822487642307,28.3703920567465
30103101916,37.5468919628922,29.0835489456475
30103101917,35.9687379304745,28.2369521529771
30103101918,38.8340260802385,29.6019866925392
30103101919,38.3213804367308,30.0909018468329
30103101920,38.1817525259664,29.7872245257385
30103101921,36.3492564267557,27.96927498952
30103101922,37.5519482547499,29.4513040187797
30103101923,35.9428914325265,27.9907082967096
30103101924,39.0696040582483,30.0290560695468
30103101925,38.1894918265529,29.5998802044813
30103102001,41.2945982479276,34.0505862736581
30103102002,41.8278846992272,34.5764210745057
30103102003,42.4312042596229,35.1751387135204
30103102004,41.3111425028703,34.3746656634306
30103102005,40.775395328151,34.0968952949466
30103102006,40.2032162309216,33.7805441784315
30103102007,40.0774178983137,32.9347203969719
30103102008,40.4770210416011,33.4026962284174
30103102009,39.1659742223507,32.3721285034492
30103102010,39.8958867782647,33.1837227408741
30103102011,39.289118216358,32.7507201340948
30103102012,38.6491146986287,32.5745853455576
30103102013,37.6955583159046,31.7299293086613
30103102014,37.8173011421268,32.0010345693084
30103102015,37.5284667285919,31.6640324228449
30103102016,37.1916232549614,31.6959852705099
30103102017,36.0182020908655,30.7098397869077
30103102018,40.3532334524864,34.1141821037156
30103102019,39.4675178381077,33.3590838147745
30103102020,39.6581191530188,33.7893600525762
30103102021,38.1731265778405,32.5456225152084
30103102022,37.9219641298947,32.4680834547222
30103102023,37.9485176860831,32.7242480024797
30103102024,36.2022493908017,31.2125110554208
30103102025,36.5928300144508,31.6871348759848
30103102026,37.3029589330162,32.3172275494107
30103102027,38.6306264679514,33.4218464546226
30103102028,39.097030673983,33.4878988419176
30103102029,39.5259211863848,33.9861701204869
30103102030,37.0942141039303,31.7659681226957
30103102101,37.4622513264761,30.8420222387241
30103102102,37.6231120817106,30.7565346536468
30103102103,37.2734591535072,30.2707888208761
30103102104,36.2018982530119,29.2025135258945
30103102105,36.3374337308837,29.5385262929478
30103102106,35.5040295636969,28.9864890593421
30103102107,36.5002645452197,30.020101822697
30103102108,34.9307915036157,30.0011959664537
30103102109,34.1193131169796,28.6354999688627
30103102110,34.868998847551,29.2066353060699
30103102111,34.5129247153765,29.3692447705497
30103102112,30.1826377361805,26.4728449948818
30103102113,34.8588255077373,29.7813962609239
30103102114,34.0724490170739,28.9879768255565
30103102115,36.3810998321392,30.7420606446727
30103102116,35.2816795128756,29.9287328657696
30103102117,35.9013409454136,30.2995780065974
30103102118,34.5999974404124,29.132309187757
30103102119,35.7993289070175,30.0021837496582
30103102120,35.861951671158,29.9545765864928
30103102121,35.4725812611102,29.5018746243942
30103102122,36.0882716898588,29.8855672453931
30103102124,34.4980258560809,28.7511464813375
30103102125,30.21470593996,25.1961059776311
30103102126,30.7697679841204,25.5148144226515
30103102127,31.9582068896766,26.454119882132
30103102128,33.3245683858976,27.4817223541477
30103102129,33.0622826622338,27.492619093728
30103102130,38.3694449732831,31.8000128376225
30103102131,36.9406567359854,30.7551074906158
30103102132,37.5220618722241,31.2336062832592
30103102133,38.2397852690069,31.3462840895869
30103102134,35.8945850876531,30.1871455736289
30103102135,28.3737904453955,24.6187474594287
30103102136,29.0099979788238,24.9263777576212
30103102137,29.5355312895631,25.093930098601
30103102138,34.3033573421351,28.2138222586479
30103102139,35.6555978420662,29.5177599129621
30103102140,35.3819442829037,29.0964205793827
30201102201,31.8000894557052,28.8616473482064
30201102202,33.8019348415458,30.2295028829332
30201102205,28.57218299476,27.1358865150198
30201102206,29.6278082314838,27.7696193769417
30201102207,29.9410354547721,27.8398820996829
30201102208,29.4437801561023,27.7529440096079
30201102209,30.0794034755896,28.0319039760408
30201102210,30.4937510300313,28.2388795514077
30201102212,31.0310733246644,28.5593365683591
30201102213,31.4492973402809,28.8011938958535
30201102214,31.3512852619705,28.7182343535109
30201102215,32.183838366114,29.250210146957
30201102217,31.376813714626,28.9588801823343
30201102219,33.3085530448078,30.1602539610299
30201102220,31.0101249654862,28.7591151154771
30201102221,30.0844906894442,28.0950980316525
30201102222,27.7748174884929,26.7417842256824
30201102223,28.0902702030443,26.8269374022556
30201102224,32.1571546594041,29.3743235283129
30201102225,26.3255727698879,25.9234822198295
30201102226,31.5136865721173,28.954558821171
30201102227,26.5390378443443,25.9413084177922
30201102228,27.4892720443911,26.4773303491913
30201102229,31.710993383515,29.1935245483214
30201102230,31.8790568309975,29.1396525311993
30201102301,22.135791124168,22.761177656496
30201102302,21.2626871095241,22.2836878682618
30201102303,20.5680305411418,21.7968286475342
30201102304,23.8483176714696,23.3566372942956
30201102305,22.3889418494053,22.2528749880285
30201102306,22.631298879977,22.5511555471837
30201102307,21.7087025819537,21.9630188381025
30201102308,22.2609407409541,22.445958180575
30201102309,26.1358744368003,25.1672107594784
30201102310,23.2829804666684,23.0445889933704
30201102311,21.4684828477173,22.2350392429819
30201102312,21.0717228968948,21.8376345830641
30201102313,23.0690611923442,23.1417085922206
30201102314,20.3561006213877,21.4590689722215
30201102315,26.9511629943522,25.9972019986361
30201102316,26.0149536293843,25.3865145132751
30201102317,23.759795940947,23.9723630417295
30201102318,24.472977294604,24.4090414672139
30201102319,23.1973317763185,23.4844624308802
30201102401,23.9484292964716,24.6301234277456
30201102403,25.1622769136547,25.0380093826285
30201102404,25.3682361960257,25.3864960412888
30201102406,24.7206635303701,25.070533049879
30201102407,24.0377470510887,24.2194287294683
30201102409,22.8955061710198,23.8053891409572
30201102410,24.1067163976111,24.3976185314701
30201102411,23.9861996165635,24.2285024803249
30201102412,22.5880426927702,23.4919549588111
30201102413,23.2671626785414,23.8730058027733
30201102414,23.4810712083669,24.121587721448
30201102415,23.8648954739982,24.3687004442041
30201102416,23.0586471824824,24.0759610039194
30201102417,23.3283445812072,23.7994409658261
30201102418,22.0756733403198,23.130533222371
30201102419,24.4340796496654,24.8206032515919
30201102420,24.9671293283278,24.9891635269656
30201102421,25.4036246484455,25.3383525188462
30201102422,25.9487814179379,25.5548163978375
30201102423,24.6088122704611,24.8073658009785
30201102424,22.1875020118144,23.1103559297639
30201102501,16.7972986170286,18.3729437145916
30201102502,17.2773943126143,18.6703734073936
30201102503,18.4098472614172,18.7536581751613
30201102504,19.0929205063589,19.2017629225999
30201102505,18.2186667044726,18.9288667969187
30201102506,17.3058147035038,18.2798727076029
30201102507,15.6093507231338,17.0740513208358
30201102508,15.8306443062683,17.3116870751314
30201102509,16.2795326250551,17.5927553161889
30201102510,15.2058951397264,17.3077734448487
30201102511,16.5891285736157,18.0468719172476
30201102512,15.8307910174068,17.6140489762562
30201102513,15.9843749722358,18.0507158199564
30201102514,16.0741560759582,18.1885953210843
30201102515,17.1529252477127,17.9640844023717
30201102516,14.5478690003976,16.8493011651991
30201102517,15.530399888299,17.7847253345461
30201102518,19.4637543324984,20.0129230911562
30201102519,19.2590595270493,19.519554781774
30201102601,20.0474404269394,20.7735351747609
30201102602,21.6886742937095,21.731653890835
30201102603,21.9879853793009,21.9950325524326
30201102604,21.1963231342211,21.6101287666376
30201102605,17.7102701097686,19.586505483166
30201102606,16.5922619939959,18.6430375206522
30201102607,17.9404029864041,19.3553220277622
30201102608,16.8539312535041,19.1364382302911
30201102609,17.4923103794251,19.7475758347217
30201102610,20.1790811759274,21.1569906034003
30201102611,19.8322204338639,20.8078423610936
30201102612,18.8531472163565,20.2859277438311
30201102613,18.0290346366501,19.6271790046554
30201102614,18.6819925052152,19.8890917339604
30201102615,18.6036529323214,20.0405151804247
30201102616,19.4612769130308,20.328607399328
30201102617,20.733628867848,21.1617958814459
30201102618,21.1081246429978,21.3631593241561
30202102701,19.4970057922227,21.176669956433
30202102702,21.2356361030519,22.3741168691053
30202102704,20.4836318988,21.8535636889125
30202102705,20.0078292748173,21.7278730546656
30202102706,19.9974555829922,21.8634411760494
30202102708,21.7135844633498,23.0712999211074
30202102709,21.2825549952175,22.959929357473
30202102710,21.2721172335256,22.8752097404039
30202102711,20.6791406584009,22.3860442127357
30202102712,20.4399857247199,22.4138755094694
30202102713,19.6405041899862,22.0486081670905
30202102714,19.122604510693,21.7160473075612
30202102715,18.6855906819141,20.8874419845322
30202102716,19.0099782094804,21.1908678168519
30202102717,18.9864016991047,21.2974086581895
30202102718,18.2361240079208,20.8735803448474
30202102720,17.7179060447745,20.8087084488959
30202102721,19.253908924445,21.8958443647001
30202102722,18.4400516317411,21.3059672243023
30202102723,18.5098090485996,21.2943732369371
30202102724,19.2279560195074,21.7063460161056
30202102725,18.7980338272614,21.3661285898332
